AT,BE,BG,CH,CY,CZ,DE,DK,EE,EL,ES,FI,FR,HR,HU,IE,IT,LT,LU,LV,NL,PL,PT,SE,SI,SK,UK,EU
0.112709064,0.123498354,0.04630892,0.123890949,0.084161948,0.068846672,0.111572201,0.211430518,0.129228481,0.120810173,0.092094296,0.155346553,0.106868812,0.051810969,0.044545751,0.2217871,0.068585268,0.125775808,0.10788186,0.110048348,0.177071057,0.083658682,0.1526407,0.185010455,0.085664314,0.050876357,0.202932879,0.135800161
0.126913551,0.140935522,0.047005846,0.138619852,0.090012658,0.073202156,0.126548618,0.235568653,0.148281568,0.123013037,0.100704564,0.173483545,0.118462125,0.054000104,0.046217428,0.257125572,0.075847132,0.134239394,0.119117506,0.126737788,0.200045573,0.088407291,0.155265491,0.202896464,0.084643169,0.052599648,0.230279558,0.150688026
0.141711939,0.129774703,0.048006589,0.138810958,0.094397937,0.081629733,0.121167568,0.202650883,0.164583638,0.120490769,0.093382646,0.202043117,0.152564432,0.056262379,0.047974486,0.207505612,0.079559499,0.118922759,0.160113887,0.121528419,0.136011962,0.102731088,0.151812747,0.2096636,0.084410713,0.071024185,0.252274988,0.154385348
0.149692672,0.141043988,0.048709921,0.147201709,0.100942832,0.083500554,0.128340887,0.213394411,0.179994118,0.121707107,0.100686232,0.213565911,0.164852488,0.057360369,0.048884793,0.226938641,0.085165595,0.121524026,0.168876833,0.132743682,0.143662706,0.104977489,0.153079989,0.220064538,0.085355723,0.072476359,0.274201689,0.164207364
0.153431123,0.147997661,0.048998778,0.15149471,0.106434389,0.084314648,0.131645247,0.21870761,0.189551974,0.122871073,0.106654731,0.21905955,0.172414963,0.057852921,0.049319779,0.238834964,0.088506263,0.122401137,0.173130844,0.139628107,0.147287066,0.105881173,0.154306796,0.225393211,0.086066357,0.073162265,0.287655589,0.169910627
0.15483965,0.151498124,0.04903445,0.153468214,0.109607323,0.083631853,0.132941464,0.221323397,0.194188954,0.122933104,0.110065294,0.221642737,0.176373569,0.057662277,0.049269826,0.244583829,0.090383267,0.120788527,0.175142925,0.142983476,0.148814657,0.104932102,0.154206644,0.228147461,0.087484279,0.072948308,0.294416152,0.172521318
0.152548717,0.153019257,0.047990968,0.152373377,0.111704934,0.080397017,0.130994156,0.219942075,0.196127717,0.124397562,0.112195454,0.219705485,0.178188638,0.055935069,0.047960802,0.246761456,0.091198158,0.11537968,0.173746895,0.144304989,0.147051779,0.100827604,0.155993107,0.22727462,0.087602579,0.070752275,0.297240957,0.172302346
0.14505588,0.151641368,0.046429371,0.147098201,0.112731843,0.075062095,0.124516832,0.211682205,0.193944284,0.125314624,0.113091147,0.21059657,0.177018712,0.053121806,0.045791809,0.243447846,0.090639556,0.106965838,0.166785994,0.142527145,0.140391119,0.094228177,0.157107635,0.219575304,0.087570637,0.067088791,0.294279215,0.168214657
0.132998391,0.145515374,0.044733185,0.137327049,0.112671652,0.068653894,0.113975583,0.197367552,0.185446469,0.126799995,0.112559762,0.19502753,0.170528246,0.049801403,0.043214682,0.232091092,0.08747885,0.097218736,0.154887561,0.136097498,0.129390901,0.086433728,0.15899084,0.205990836,0.087564483,0.062692793,0.282041716,0.159709286
0.118656534,0.135381429,0.043672255,0.124939506,0.109736466,0.0628208,0.101339931,0.179633875,0.171481086,0.126164402,0.108992368,0.175850914,0.159653225,0.047009315,0.041094435,0.213865117,0.082318552,0.088523339,0.140247039,0.125696578,0.116105723,0.079477477,0.158257562,0.189029325,0.088728383,0.058898534,0.262018674,0.148029166
0.105251876,0.12316792,0.042797948,0.112629002,0.104820856,0.058207788,0.089413167,0.162948846,0.154684771,0.125042064,0.103292812,0.157650137,0.146474147,0.044768402,0.039367972,0.192253769,0.076182757,0.08180984,0.126438252,0.113310015,0.103615531,0.074014949,0.15699681,0.173199927,0.089321637,0.055839299,0.238040463,0.135574659
0.094839365,0.111919234,0.041916697,0.102757486,0.098943111,0.054888075,0.080122856,0.149591798,0.139048023,0.123895233,0.096641692,0.143192769,0.134459846,0.043029189,0.037994768,0.172281453,0.070781472,0.076955368,0.115451596,0.101861509,0.093812568,0.070030798,0.155772332,0.160411937,0.089044022,0.053512601,0.216023062,0.124795312
0.087593484,0.103037764,0.040941503,0.095604008,0.09408372,0.052177996,0.073702686,0.14018324,0.126772112,0.124463395,0.091066374,0.133131583,0.124895062,0.041479563,0.036738441,0.156744692,0.066493565,0.072982188,0.107755799,0.092922331,0.086983129,0.066727829,0.156741653,0.151295612,0.088084123,0.051482557,0.198712748,0.116641718
0.081940845,0.096717063,0.039929788,0.090104019,0.090111862,0.049857365,0.068738806,0.132693022,0.118144043,0.124556171,0.086632487,0.125255289,0.117995598,0.040046436,0.035535159,0.145813872,0.063310284,0.069753184,0.101679213,0.086620202,0.081639476,0.063914796,0.157065983,0.143916978,0.086508119,0.049609422,0.186388946,0.110482331
0.077449915,0.091628512,0.039069666,0.085638046,0.086960711,0.048376866,0.06479367,0.126204007,0.11131493,0.123688125,0.083195779,0.118624596,0.112341333,0.039017249,0.034641538,0.137161394,0.060612368,0.067750056,0.096513551,0.081615838,0.077270728,0.062096157,0.156097441,0.137337497,0.084797955,0.048288857,0.176469858,0.105487165
0.074866318,0.087325606,0.038295433,0.082602481,0.084083731,0.047459392,0.062550921,0.12214969,0.10568028,0.12201293,0.08014084,0.11463357,0.107418271,0.038250601,0.033946553,0.13018205,0.058230349,0.066572418,0.09335331,0.077532559,0.074695207,0.060941874,0.154064414,0.133083369,0.082945025,0.047329201,0.168163691,0.101649818
0.073581426,0.084642601,0.037316605,0.08085666,0.08131464,0.04670243,0.061469031,0.119733238,0.102290303,0.119666154,0.077363229,0.112430706,0.104235263,0.037450595,0.033203459,0.126044984,0.056626255,0.065532976,0.091546393,0.075083464,0.073336787,0.059907903,0.151166546,0.130383935,0.080515966,0.046377422,0.163016472,0.099095734
0.072820971,0.083049626,0.03637374,0.079745921,0.079258222,0.045806481,0.060911546,0.118056357,0.100417113,0.117268393,0.075386199,0.11110006,0.102215436,0.036608678,0.032429011,0.123835481,0.055537354,0.064358304,0.090361595,0.073740875,0.072510622,0.058739351,0.148167747,0.128334903,0.078194613,0.045349105,0.159996974,0.09735602
0.071742264,0.08182936,0.035967816,0.078439462,0.077657865,0.045400268,0.060046921,0.115855449,0.099138158,0.114771737,0.073930063,0.109206641,0.100540696,0.036230175,0.032073874,0.122300761,0.054508064,0.063910106,0.088757553,0.072788678,0.071348908,0.058236995,0.145016456,0.125773764,0.077090768,0.0448735,0.15766808,0.095836827
0.071308331,0.080325631,0.036343237,0.077488651,0.075961813,0.045922434,0.059683876,0.114745991,0.097459283,0.111499188,0.072394715,0.108264381,0.098558669,0.036603862,0.03237403,0.120318263,0.053372796,0.064899362,0.087964788,0.071570136,0.070824352,0.058970017,0.140855344,0.124466553,0.07751717,0.045306827,0.154814518,0.094594707
0.072405039,0.079640343,0.037479123,0.077909722,0.074186177,0.047900038,0.060572764,0.115800339,0.096710749,0.108378457,0.070790161,0.109388345,0.097631541,0.037913011,0.033438797,0.119508427,0.052865037,0.06821937,0.08885879,0.071054366,0.071739579,0.06157533,0.136899701,0.125473667,0.078881123,0.046904926,0.153550222,0.094670492
0.076467421,0.080573856,0.039401613,0.080935134,0.073362714,0.05195509,0.063988077,0.120485164,0.097948532,0.106931874,0.070088699,0.114302185,0.098656324,0.040423778,0.035475302,0.121266913,0.053453239,0.074649407,0.092716674,0.072041225,0.075358452,0.066737498,0.135073536,0.130065666,0.081007375,0.050063693,0.155463512,0.097241781
0.084881051,0.084179133,0.041584592,0.087715054,0.074025272,0.057730661,0.071205875,0.13081013,0.102724285,0.10767059,0.070871972,0.125159293,0.102668221,0.043728174,0.038102274,0.127672472,0.055578343,0.083681231,0.101164859,0.075694808,0.08305434,0.073952068,0.136017426,0.140196444,0.08258711,0.054305024,0.162664572,0.10333004
0.097338142,0.091675756,0.04414215,0.098357933,0.076415555,0.064988809,0.082022284,0.146050412,0.112725461,0.109949914,0.073537186,0.141427972,0.110994265,0.047811867,0.041357772,0.140753589,0.059785597,0.094744861,0.113704714,0.083199604,0.094491468,0.082904647,0.138894931,0.154943191,0.084421463,0.059609284,0.177478395,0.11340411
0.112925786,0.102505716,0.045939674,0.111926693,0.081023795,0.072121775,0.09564189,0.165662699,0.127396426,0.113575443,0.078585668,0.162306916,0.122845061,0.051480994,0.044217774,0.159833129,0.06556484,0.105382524,0.129776207,0.094132529,0.108961131,0.091505171,0.143415242,0.173996649,0.084453389,0.064507762,0.198834057,0.126523138
0.128789461,0.11616037,0.047368549,0.126485521,0.0869829,0.078021308,0.109674013,0.185707635,0.145887782,0.116784183,0.085229965,0.183910921,0.137825727,0.054511781,0.046605193,0.183634034,0.072760941,0.113901419,0.14626599,0.107811886,0.123777187,0.098530178,0.147332486,0.193251293,0.084695042,0.068598488,0.225637763,0.14112563
0.146297841,0.143047444,0.05009812,0.153688233,0.095272265,0.099821747,0.137960344,0.191940963,0.138814856,0.125052162,0.082548181,0.172932509,0.090346363,0.052126274,0.044697273,0.213611392,0.0801968,0.12834698,0.181378375,0.116359227,0.177382545,0.09340477,0.157654839,0.161390868,0.136727891,0.058179669,0.180785001,0.14134251
0.153115387,0.153264082,0.050608462,0.160817777,0.09865176,0.103835201,0.144744884,0.199924744,0.148934352,0.121458529,0.085368878,0.180656988,0.094013483,0.053332495,0.045610342,0.230023552,0.08445122,0.133133894,0.18958416,0.12499221,0.185794454,0.096503613,0.152837402,0.166883267,0.138784554,0.0594894,0.194855933,0.148059182
0.156783812,0.159494105,0.051341479,0.164726767,0.10210185,0.106187951,0.148323679,0.204624997,0.155095372,0.12034774,0.088186275,0.185023156,0.096270556,0.054308212,0.046418495,0.239932473,0.087033341,0.135970305,0.194189796,0.1302181,0.190340501,0.098500025,0.151215911,0.170511457,0.141085071,0.060580078,0.203383857,0.15219416
0.158302625,0.163133219,0.05176696,0.166692159,0.104215616,0.107324755,0.149843052,0.207227599,0.158653483,0.119680995,0.089880514,0.187310887,0.098081213,0.054864504,0.046915106,0.245470303,0.088790207,0.137080689,0.196578449,0.133196327,0.192416276,0.099461361,0.150233351,0.172741534,0.14272456,0.061247825,0.207920083,0.154423662
0.155979082,0.164910455,0.051947025,0.16520415,0.106076944,0.10643008,0.147641948,0.206417956,0.160350487,0.120987297,0.091424483,0.186074296,0.099199967,0.054896322,0.047074494,0.247823022,0.089706754,0.135263011,0.195183857,0.134524281,0.190116305,0.098796684,0.151828284,0.17298712,0.144020856,0.061429894,0.209880279,0.154515954
0.147697487,0.163574384,0.051198738,0.158511512,0.107241215,0.101938982,0.139646712,0.198769951,0.158902601,0.122269507,0.092317128,0.178302164,0.099504005,0.053597299,0.046182017,0.244620971,0.089377187,0.128851723,0.186861586,0.133019126,0.180638745,0.095126108,0.153412226,0.168288456,0.1426427,0.060177732,0.208294675,0.150890481
0.134597008,0.156691762,0.053048966,0.146837926,0.107664042,0.094761884,0.126816765,0.185848059,0.151978204,0.124650641,0.092476285,0.165285933,0.097424105,0.05167877,0.044872744,0.23254717,0.086498548,0.119210243,0.172944022,0.126825275,0.165262868,0.08949674,0.156429751,0.160259742,0.140684446,0.058281452,0.200477015,0.143469495
0.119752132,0.145634191,0.052850282,0.133144702,0.105683901,0.086894763,0.112027671,0.171279291,0.140891287,0.126168226,0.090576994,0.150361854,0.094190051,0.050140449,0.043984444,0.213610299,0.08205997,0.109073731,0.156942097,0.117058554,0.147593333,0.083786771,0.158438703,0.151837885,0.140590499,0.056827883,0.187648721,0.13377828
0.106716839,0.133453562,0.053860864,0.121076929,0.102735608,0.080443156,0.09882538,0.159293688,0.12863276,0.12933881,0.087923665,0.137612579,0.091546085,0.049616701,0.044000221,0.192606273,0.077716903,0.100918408,0.143190728,0.106285696,0.132042509,0.07961462,0.162645494,0.145954659,0.143469267,0.056511381,0.17230525,0.124714856
0.096584447,0.123420724,0.054639599,0.112178108,0.100717976,0.075361452,0.088528148,0.149647041,0.118433029,0.136225009,0.086210517,0.127447233,0.090691563,0.049170781,0.04396665,0.174697368,0.074824619,0.094659928,0.132242156,0.097236369,0.119840405,0.076343775,0.171647112,0.141052323,0.145486906,0.056197967,0.158492133,0.117755034
0.089249298,0.115505612,0.054111428,0.10577161,0.100753551,0.07122229,0.081250476,0.141715608,0.110409025,0.146504397,0.086325574,0.119602807,0.089901968,0.048064793,0.043182956,0.160773497,0.072521981,0.089495902,0.123878735,0.090172282,0.110968402,0.0731862,0.184959205,0.135909438,0.1440922,0.055047558,0.147563209,0.112671934
0.083391177,0.109094144,0.052535092,0.100214534,0.100661898,0.067387264,0.075601436,0.134162657,0.104022836,0.154317914,0.086365059,0.112656785,0.087905152,0.046330305,0.041726572,0.150200454,0.069975614,0.084758536,0.116565642,0.084662445,0.103766468,0.069813875,0.19509589,0.129904734,0.139822678,0.053111466,0.139619982,0.108200033
0.079248085,0.103178318,0.050906929,0.095616262,0.098862509,0.064406932,0.071660225,0.128113707,0.098250111,0.155981021,0.084876146,0.107312428,0.084725705,0.044708673,0.040306532,0.14123469,0.066978861,0.081178941,0.110980959,0.079824562,0.098562754,0.067039374,0.197339233,0.124651271,0.13529795,0.051258279,0.13305637,0.10399363
0.077299371,0.098583437,0.049966044,0.092852697,0.095520018,0.062883455,0.069807786,0.124873335,0.093821749,0.152984187,0.082054948,0.104532008,0.081713414,0.043794757,0.039485605,0.134661772,0.064406974,0.079456907,0.108091159,0.076194493,0.09602352,0.065590376,0.193621601,0.121684974,0.132558852,0.050191911,0.1273872,0.100753338
0.077065242,0.096228511,0.049057739,0.092038468,0.092254183,0.062308447,0.06968198,0.12350543,0.091577084,0.148866234,0.079314053,0.103620195,0.079980037,0.043084372,0.038797397,0.131491117,0.063019172,0.07886403,0.107196908,0.074402649,0.095589123,0.064820779,0.188455182,0.119884373,0.129971298,0.049336615,0.123706673,0.098891553
0.077176794,0.09534954,0.047277567,0.091756908,0.090358801,0.061585061,0.070064203,0.121908753,0.090804921,0.146174744,0.077750656,0.102816704,0.078630505,0.041801214,0.03754476,0.130750837,0.062168351,0.077948479,0.106477641,0.073874001,0.095603207,0.063563672,0.185072947,0.117190706,0.125211646,0.047810355,0.121353622,0.097581088
0.076720736,0.094274037,0.045080404,0.090632664,0.088772551,0.060357227,0.06992971,0.119244068,0.089909132,0.142809053,0.07642153,0.101139725,0.076267793,0.040149147,0.03595355,0.130103653,0.060741706,0.076448524,0.104858754,0.073295199,0.094872461,0.061781,0.180796573,0.113424396,0.119280535,0.045852807,0.119305896,0.095778501
0.076598595,0.092423095,0.043642691,0.089431472,0.085906008,0.059613789,0.069999326,0.117504978,0.088283746,0.136165822,0.073938225,0.100089428,0.073213166,0.039067349,0.034900168,0.128468196,0.058795644,0.075629193,0.103856988,0.072142575,0.09454554,0.060668866,0.172326818,0.110892806,0.115291452,0.044555432,0.116949838,0.093764849
0.078016089,0.091297421,0.043552114,0.089796736,0.082260621,0.0602062,0.071365797,0.118228454,0.087317099,0.128214694,0.070800475,0.101020135,0.071183288,0.039076099,0.034835926,0.127645955,0.057546624,0.076683378,0.104887537,0.071500979,0.096027701,0.061094802,0.16220478,0.110972723,0.1146571,0.044492543,0.115891102,0.092946488
0.082664517,0.092193901,0.044633217,0.093525903,0.079839858,0.06294172,0.075742971,0.122873149,0.088267599,0.1228451,0.068743769,0.105522739,0.071086801,0.040205204,0.035720549,0.129602811,0.05778687,0.080657735,0.109670711,0.072440709,0.101314499,0.063563623,0.155370589,0.114306754,0.116852377,0.045656679,0.117219997,0.09477739
0.091863354,0.09636672,0.046862493,0.101739337,0.079667175,0.068553098,0.084480575,0.132957075,0.092418114,0.121520502,0.068683698,0.115105969,0.072955983,0.042588761,0.037637537,0.136641351,0.059846619,0.088362668,0.119817596,0.076114362,0.112066035,0.068571561,0.153684323,0.121837435,0.121939126,0.048191282,0.122152467,0.100302416
0.105102436,0.104961692,0.048874268,0.114259824,0.081648026,0.076231077,0.097309971,0.146974546,0.100909665,0.122718231,0.070536314,0.128788612,0.077065648,0.045217676,0.039633114,0.150609618,0.064117864,0.098614948,0.134373118,0.08348708,0.127688788,0.074951196,0.155177432,0.131464694,0.126468162,0.050930634,0.132129955,0.109291954
0.120574162,0.116773238,0.050750103,0.128844285,0.085983039,0.085144012,0.112458643,0.163658441,0.112652708,0.125796523,0.074429252,0.145123329,0.081613414,0.048023673,0.041726105,0.170172379,0.069383173,0.110133822,0.15175882,0.09371074,0.146180355,0.082113436,0.15900101,0.142727237,0.13096376,0.053866803,0.146166656,0.12052028
0.135018815,0.130527538,0.05172728,0.142831042,0.090503697,0.093230776,0.126779168,0.179030757,0.126325781,0.126100617,0.078436022,0.160393672,0.086565497,0.0501366,0.04320116,0.192818923,0.075262007,0.120316685,0.168050679,0.105547867,0.163581311,0.088272439,0.159219274,0.152572445,0.133427213,0.056042071,0.16374079,0.131803741
0.2474524,0.205369425,0.045766904,0.225951206,0.095272265,0.181790973,0.224093304,0.130780405,0.120337197,0.125052162,0.082548181,0.136549774,0.148740626,0.212545549,0.10866593,0.153618283,0.086006257,0.060937802,0.241161476,0.079102647,0.180384544,0.114176653,0.157654839,0.140603803,0.241158341,0.137808373,0.209774037,0.182435625
0.259380635,0.221427148,0.046079057,0.237766445,0.09865176,0.190055931,0.235303426,0.135395418,0.12873327,0.121458529,0.085368878,0.142292691,0.157936793,0.221867551,0.112863424,0.164580655,0.090794835,0.062494328,0.252617927,0.084321219,0.188953344,0.118317558,0.152837402,0.14493578,0.248764666,0.143261752,0.223331384,0.191331014
0.265693477,0.231213121,0.046708489,0.244302796,0.10210185,0.194603029,0.24116781,0.138367021,0.133845638,0.12034774,0.088186275,0.145640657,0.163568562,0.227041119,0.115368506,0.171200749,0.093700551,0.06365074,0.258893187,0.08748193,0.193580551,0.120853346,0.151215911,0.147968962,0.253922325,0.146489988,0.231574116,0.196666632
0.268257558,0.236686251,0.047105387,0.247475287,0.104215616,0.196673371,0.24363546,0.140119392,0.136863352,0.119680995,0.089880514,0.147439569,0.167118443,0.229263314,0.116567289,0.175035829,0.095624587,0.064202035,0.262078674,0.08939153,0.195691425,0.122023551,0.150233351,0.149897584,0.256855022,0.148075193,0.236621991,0.199534192
